Page title is," ""Subcatchment Minderhoutplus Cal-S445"," Rainfall Profile 1""",,,
Date,Time,Surface flow (Surface flow (m3/s) [pdm_surfaceflow]),Rainfall-driven baseflow (Rainfall-driven baseflow (m3/s) [pdm_baseflow]),Rainfall (Rainfall intensity (mm/hr)),
20/10/2020,16:00:00,0.000458,0.001716,0,0.002174
20/10/2020,17:00:00,0.000445,0.001714,0,0.002159
20/10/2020,18:00:00,0.000433,0.001713,0,0.002146
20/10/2020,19:00:00,0.000421,0.001711,0.028547,0.002132
20/10/2020,20:00:00,0.00041,0.00171,0.001453,0.00212
20/10/2020,21:00:00,0.000398,0.001708,0,0.002106
20/10/2020,22:00:00,0.000388,0.001707,0,0.002095
20/10/2020,23:00:00,0.000377,0.001706,0,0.002083
21/10/2020,00:00:00,0.000367,0.001704,0.028547,0.002071
21/10/2020,01:00:00,0.000357,0.001703,0.096612,0.00206
21/10/2020,02:00:00,0.000347,0.001701,0.385471,0.002048
21/10/2020,03:00:00,0.000337,0.0017,0.675954,0.002037
21/10/2020,04:00:00,0.000328,0.001698,0.35695,0.002026
21/10/2020,05:00:00,0.000319,0.001697,2.052825,0.002016
21/10/2020,06:00:00,0.00031,0.001696,1.845013,0.002006
21/10/2020,07:00:00,0.000302,0.001694,1.211479,0.001996
21/10/2020,08:00:00,0.000294,0.001693,1.056299,0.001987
21/10/2020,09:00:00,0.000286,0.001691,0.079401,0.001977
21/10/2020,10:00:00,0.000278,0.00169,0.001453,0.001968
21/10/2020,11:00:00,0.000383,0.00169,0,0.002073
21/10/2020,12:00:00,0.000372,0.001688,0,0.00206
21/10/2020,13:00:00,0.000362,0.001687,0,0.002049
21/10/2020,14:00:00,0.000352,0.001686,0,0.002038
21/10/2020,15:00:00,0.000343,0.001684,0,0.002027
21/10/2020,16:00:00,0.000416,0.001684,0,0.0021
21/10/2020,17:00:00,0.001208,0.00169,0,0.002898
21/10/2020,18:00:00,0.005044,0.001728,0,0.006772
21/10/2020,19:00:00,0.011954,0.001798,0,0.013752
21/10/2020,20:00:00,0.015312,0.001834,0,0.017146
21/10/2020,21:00:00,0.037781,0.002064,0,0.039845
21/10/2020,22:00:00,0.058393,0.002282,0,0.060675
21/10/2020,23:00:00,0.071502,0.002429,0,0.073931
22/10/2020,00:00:00,0.082709,0.002561,0,0.08527
22/10/2020,01:00:00,0.081266,0.002567,0,0.083833
22/10/2020,02:00:00,0.079039,0.002565,0,0.081604
22/10/2020,03:00:00,0.076874,0.002563,0,0.079437
22/10/2020,04:00:00,0.074768,0.00256,0,0.077328
22/10/2020,05:00:00,0.07272,0.002558,0,0.075278
22/10/2020,06:00:00,0.070727,0.002556,0,0.073283
22/10/2020,07:00:00,0.06879,0.002554,0,0.071344
22/10/2020,08:00:00,0.066905,0.002552,0,0.069457
22/10/2020,09:00:00,0.065072,0.00255,0,0.067622
22/10/2020,10:00:00,0.06329,0.002548,0,0.065838
22/10/2020,11:00:00,0.061556,0.002546,0,0.064102
22/10/2020,12:00:00,0.059869,0.002543,0,0.062412
22/10/2020,13:00:00,0.058229,0.002541,0,0.06077
22/10/2020,14:00:00,0.056634,0.002539,0,0.059173
22/10/2020,15:00:00,0.055083,0.002537,0,0.05762
22/10/2020,16:00:00,0.053574,0.002535,0,0.056109
22/10/2020,17:00:00,0.052106,0.002533,0,0.054639
22/10/2020,18:00:00,0.050678,0.002531,0,0.053209
22/10/2020,19:00:00,0.04929,0.002529,0,0.051819
22/10/2020,20:00:00,0.04794,0.002526,0,0.050466
22/10/2020,21:00:00,0.046626,0.002524,0,0.04915
22/10/2020,22:00:00,0.045349,0.002522,0,0.047871
22/10/2020,23:00:00,0.044107,0.00252,0,0.046627
23/10/2020,00:00:00,0.042898,0.002518,0,0.045416
23/10/2020,01:00:00,0.041723,0.002516,0,0.044239
23/10/2020,02:00:00,0.04058,0.002514,0,0.043094
23/10/2020,03:00:00,0.039468,0.002512,0,0.04198
23/10/2020,04:00:00,0.038387,0.00251,0,0.040897
23/10/2020,05:00:00,0.037335,0.002508,0.066608,0.039843
23/10/2020,06:00:00,0.036313,0.002506,0.00339,0.038819
23/10/2020,07:00:00,0.035318,0.002503,0.028547,0.037821
23/10/2020,08:00:00,0.03435,0.002501,0.001453,0.036851
23/10/2020,09:00:00,0.033409,0.002499,0,0.035908
23/10/2020,10:00:00,0.032494,0.002497,0,0.034991
23/10/2020,11:00:00,0.031604,0.002495,0,0.034099
23/10/2020,12:00:00,0.030738,0.002493,0,0.033231
23/10/2020,13:00:00,0.029896,0.002491,0,0.032387
23/10/2020,14:00:00,0.029077,0.002489,0,0.031566
23/10/2020,15:00:00,0.02828,0.002487,0,0.030767
23/10/2020,16:00:00,0.027506,0.002485,0,0.029991
23/10/2020,17:00:00,0.026752,0.002483,0,0.029235
23/10/2020,18:00:00,0.026019,0.002481,0,0.0285
23/10/2020,19:00:00,0.025306,0.002479,0,0.027785
23/10/2020,20:00:00,0.024613,0.002476,0,0.027089
23/10/2020,21:00:00,0.024685,0.002482,0,0.027167
23/10/2020,22:00:00,0.024009,0.00248,0,0.026489
23/10/2020,23:00:00,0.023617,0.002481,0,0.026098
24/10/2020,00:00:00,0.02297,0.002478,0,0.025448
24/10/2020,01:00:00,0.022341,0.002476,0,0.024817
24/10/2020,02:00:00,0.021729,0.002474,0,0.024203
24/10/2020,03:00:00,0.021134,0.002472,0.076126,0.023606
24/10/2020,04:00:00,0.020555,0.00247,0.003874,0.023025
24/10/2020,05:00:00,0.019992,0.002468,0,0.02246
24/10/2020,06:00:00,0.019444,0.002466,0.028547,0.02191
24/10/2020,07:00:00,0.018911,0.002464,0.106126,0.021375
24/10/2020,08:00:00,0.018393,0.002462,0.005327,0.020855
24/10/2020,09:00:00,0.017889,0.00246,0,0.020349
24/10/2020,10:00:00,0.017399,0.002458,0,0.019857
24/10/2020,11:00:00,0.016923,0.002456,0,0.019379
24/10/2020,12:00:00,0.016459,0.002454,0,0.018913
24/10/2020,13:00:00,0.016008,0.002452,0.076126,0.01846
24/10/2020,14:00:00,0.01557,0.00245,0.003874,0.01802
24/10/2020,15:00:00,0.015143,0.002448,0,0.017591
24/10/2020,16:00:00,0.014728,0.002446,0,0.017174
24/10/2020,17:00:00,0.014325,0.002444,0,0.016769
24/10/2020,18:00:00,0.013932,0.002442,0,0.016374
24/10/2020,19:00:00,0.01446,0.002449,0,0.016909
24/10/2020,20:00:00,0.014064,0.002447,0,0.016511
24/10/2020,21:00:00,0.013679,0.002445,0,0.016124
24/10/2020,22:00:00,0.013612,0.002446,0,0.016058
24/10/2020,23:00:00,0.014539,0.002457,0,0.016996
25/10/2020,00:00:00,0.014156,0.002455,0,0.016611
25/10/2020,01:00:00,0.013768,0.002453,0,0.016221
25/10/2020,02:00:00,0.013391,0.002451,0,0.015842
25/10/2020,03:00:00,0.013024,0.002449,0,0.015473
25/10/2020,04:00:00,0.012667,0.002447,0.047576,0.015114
25/10/2020,05:00:00,0.013246,0.002454,0.211768,0.0157
25/10/2020,06:00:00,0.012888,0.002452,0.581596,0.01534
25/10/2020,07:00:00,0.012534,0.00245,0.029061,0.014984
25/10/2020,08:00:00,0.012191,0.002448,0,0.014639
25/10/2020,09:00:00,0.011857,0.002446,0,0.014303
25/10/2020,10:00:00,0.011532,0.002444,0.028547,0.013976
25/10/2020,11:00:00,0.011216,0.002442,0.020482,0.013658
25/10/2020,12:00:00,0.010909,0.00244,0.000969,0.013349
25/10/2020,13:00:00,0.01061,0.002438,0,0.013048
25/10/2020,14:00:00,0.01032,0.002436,0,0.012756
25/10/2020,15:00:00,0.010037,0.002434,0,0.012471
25/10/2020,16:00:00,0.009762,0.002432,0,0.012194
25/10/2020,17:00:00,0.009494,0.00243,0,0.011924
25/10/2020,18:00:00,0.009234,0.002428,0,0.011662
25/10/2020,19:00:00,0.008981,0.002426,0,0.011407
25/10/2020,20:00:00,0.009286,0.002429,0,0.011715
25/10/2020,21:00:00,0.011683,0.002454,0.342567,0.014137
25/10/2020,22:00:00,0.018822,0.002528,0.055499,0.02135
25/10/2020,23:00:00,0.018608,0.002529,0.001937,0.021137
26/10/2020,00:00:00,0.018099,0.002527,0,0.020626
26/10/2020,01:00:00,0.017603,0.002524,0,0.020127
26/10/2020,02:00:00,0.017399,0.002525,0,0.019924
26/10/2020,03:00:00,0.017091,0.002525,0,0.019616
26/10/2020,04:00:00,0.016623,0.002523,0,0.019146
26/10/2020,05:00:00,0.016167,0.002521,0,0.018688
26/10/2020,06:00:00,0.015724,0.002518,0,0.018242
26/10/2020,07:00:00,0.015294,0.002516,0,0.01781
26/10/2020,08:00:00,0.014875,0.002514,0,0.017389
26/10/2020,09:00:00,0.014467,0.002512,0,0.016979
26/10/2020,10:00:00,0.014071,0.00251,0,0.016581
26/10/2020,11:00:00,0.013685,0.002508,0,0.016193
26/10/2020,12:00:00,0.01331,0.002506,0,0.015816
26/10/2020,13:00:00,0.017267,0.002548,0,0.019815
26/10/2020,14:00:00,0.01736,0.002551,0,0.019911
26/10/2020,15:00:00,0.016885,0.002549,0,0.019434
26/10/2020,16:00:00,0.016422,0.002547,0,0.018969
26/10/2020,17:00:00,0.015972,0.002545,0,0.018517
26/10/2020,18:00:00,0.015535,0.002543,0,0.018078
26/10/2020,19:00:00,0.015109,0.002541,0,0.01765
26/10/2020,20:00:00,0.014695,0.002539,0,0.017234
26/10/2020,21:00:00,0.014293,0.002536,0,0.016829
26/10/2020,22:00:00,0.013901,0.002534,0,0.016435
26/10/2020,23:00:00,0.01352,0.002532,0,0.016052
27/10/2020,00:00:00,0.01315,0.00253,0.028543,0.01568
27/10/2020,01:00:00,0.01279,0.002528,0.001453,0.015318
27/10/2020,02:00:00,0.012439,0.002526,0,0.014965
27/10/2020,03:00:00,0.012099,0.002524,0,0.014623
27/10/2020,04:00:00,0.011767,0.002522,0,0.014289
27/10/2020,05:00:00,0.011445,0.00252,0,0.013965
27/10/2020,06:00:00,0.011131,0.002517,0,0.013648
27/10/2020,07:00:00,0.010826,0.002515,0,0.013341
27/10/2020,08:00:00,0.01053,0.002513,0.028551,0.013043
27/10/2020,09:00:00,0.010241,0.002511,0.001453,0.012752
27/10/2020,10:00:00,0.009961,0.002509,0,0.01247
27/10/2020,11:00:00,0.009688,0.002507,0,0.012195
27/10/2020,12:00:00,0.009422,0.002505,0,0.011927
27/10/2020,13:00:00,0.009164,0.002503,0,0.011667
27/10/2020,14:00:00,0.008913,0.002501,0,0.011414
27/10/2020,15:00:00,0.008669,0.002499,0,0.011168
27/10/2020,16:00:00,0.008706,0.002499,0.038065,0.011205
27/10/2020,17:00:00,0.008467,0.002497,0.277892,0.010964
27/10/2020,18:00:00,0.008235,0.002495,0.014044,0.01073
27/10/2020,19:00:00,0.00801,0.002493,1.322679,0.010503
27/10/2020,20:00:00,0.00779,0.002491,0.333756,0.010281
27/10/2020,21:00:00,0.007577,0.002489,0.289515,0.010066
27/10/2020,22:00:00,0.007369,0.002487,0.014044,0.009856
27/10/2020,23:00:00,0.007168,0.002485,0,0.009653
28/10/2020,00:00:00,0.007236,0.002485,0,0.009721
28/10/2020,01:00:00,0.007038,0.002483,0,0.009521
28/10/2020,02:00:00,0.006845,0.002481,0,0.009326
28/10/2020,03:00:00,0.006658,0.002479,0.038065,0.009137
28/10/2020,04:00:00,0.006475,0.002477,0.782222,0.008952
28/10/2020,05:00:00,0.006298,0.002475,0.039719,0.008773
28/10/2020,06:00:00,0.006125,0.002473,0.352077,0.008598
28/10/2020,07:00:00,0.005958,0.002471,0.046469,0.008429
28/10/2020,08:00:00,0.006174,0.002473,0.001453,0.008647
28/10/2020,09:00:00,0.009522,0.002506,0,0.012028
28/10/2020,10:00:00,0.009326,0.002505,0,0.011831
28/10/2020,11:00:00,0.026578,0.00268,0,0.029258
28/10/2020,12:00:00,0.030255,0.002723,0,0.032978
28/10/2020,13:00:00,0.033256,0.002759,0,0.036015
28/10/2020,14:00:00,0.032406,0.002758,0,0.035164
28/10/2020,15:00:00,0.031518,0.002755,0.256918,0.034273
28/10/2020,16:00:00,0.030655,0.002753,2.192169,0.033408
28/10/2020,17:00:00,0.029815,0.002751,0.386864,0.032566
28/10/2020,18:00:00,0.028998,0.002748,0.860944,0.031746
28/10/2020,19:00:00,0.028604,0.00275,0.214383,0.031354
28/10/2020,20:00:00,0.038526,0.002856,0.008717,0.041382
28/10/2020,21:00:00,0.037907,0.002858,0,0.040765
28/10/2020,22:00:00,0.041691,0.002905,0,0.044596
28/10/2020,23:00:00,0.041091,0.002908,0,0.043999
29/10/2020,00:00:00,0.039966,0.002906,0.104673,0.042872
29/10/2020,01:00:00,0.038871,0.002903,0.100486,0.041774
29/10/2020,02:00:00,0.037806,0.002901,0.004843,0.040707
29/10/2020,03:00:00,0.03677,0.002898,0,0.039668
29/10/2020,04:00:00,0.035763,0.002896,0,0.038659
29/10/2020,05:00:00,0.034783,0.002893,0,0.037676
29/10/2020,06:00:00,0.03383,0.002891,0,0.036721
29/10/2020,07:00:00,0.036445,0.002925,0,0.03937
29/10/2020,08:00:00,0.067128,0.003243,0,0.070371
29/10/2020,09:00:00,0.070966,0.003298,0,0.074264
29/10/2020,10:00:00,0.081925,0.003426,0,0.085351
29/10/2020,11:00:00,0.082872,0.003456,0,0.086328
29/10/2020,12:00:00,0.080661,0.003453,0.142738,0.084114
29/10/2020,13:00:00,0.078451,0.00345,0.169031,0.081901
29/10/2020,14:00:00,0.076302,0.003447,1.073986,0.079749
29/10/2020,15:00:00,0.074212,0.003445,0.39681,0.077657
29/10/2020,16:00:00,0.073718,0.003457,0.902392,0.077175
29/10/2020,17:00:00,0.073175,0.003469,1.006126,0.076644
29/10/2020,18:00:00,0.07118,0.003467,0.362933,0.074647
29/10/2020,19:00:00,0.06923,0.003464,0.234842,0.072694
29/10/2020,20:00:00,0.067333,0.003461,0.039689,0.070794
29/10/2020,21:00:00,0.065489,0.003458,1.600087,0.068947
29/10/2020,22:00:00,0.063695,0.003455,0.081368,0.06715
29/10/2020,23:00:00,0.06195,0.003452,0,0.065402
30/10/2020,00:00:00,0.060252,0.003449,0,0.063701
30/10/2020,01:00:00,0.058602,0.003446,0,0.062048
30/10/2020,02:00:00,0.056996,0.003444,0,0.06044
30/10/2020,03:00:00,0.055435,0.003441,0,0.058876
30/10/2020,04:00:00,0.056022,0.003459,0.057094,0.059481
30/10/2020,05:00:00,0.057001,0.003482,0.002906,0.060483
30/10/2020,06:00:00,0.072084,0.003648,0.114188,0.075732
30/10/2020,07:00:00,0.076288,0.003707,0.110485,0.079995
30/10/2020,08:00:00,0.088547,0.00385,0.071935,0.092397
30/10/2020,09:00:00,0.102423,0.004012,0.00339,0.106435
30/10/2020,10:00:00,0.105505,0.004068,0,0.109573
30/10/2020,11:00:00,0.106406,0.004103,0,0.110509
30/10/2020,12:00:00,0.104039,0.004105,0,0.108144
30/10/2020,13:00:00,0.128117,0.004375,0,0.132492
30/10/2020,14:00:00,0.125882,0.004384,0,0.130266
30/10/2020,15:00:00,0.122434,0.00438,0,0.126814
30/10/2020,16:00:00,0.119079,0.004377,0,0.123456
30/10/2020,17:00:00,0.115817,0.004373,0,0.12019
30/10/2020,18:00:00,0.112644,0.004369,0,0.117013
30/10/2020,19:00:00,0.109558,0.004366,0,0.113924
30/10/2020,20:00:00,0.107386,0.00437,0,0.111756
30/10/2020,21:00:00,0.104444,0.004367,0,0.108811
30/10/2020,22:00:00,0.103381,0.004381,0.095159,0.107762
30/10/2020,23:00:00,0.102281,0.004395,0.004843,0.106676
31/10/2020,00:00:00,0.100543,0.004402,0,0.104945
31/10/2020,01:00:00,0.097788,0.004399,0,0.102187
31/10/2020,02:00:00,0.095109,0.004395,0,0.099504
31/10/2020,03:00:00,0.092504,0.004391,0,0.096895
31/10/2020,04:00:00,0.08997,0.004388,0,0.094358
31/10/2020,05:00:00,0.087505,0.004384,0,0.091889
31/10/2020,06:00:00,0.085108,0.00438,0,0.089488
31/10/2020,07:00:00,0.082776,0.004377,0,0.087153
31/10/2020,08:00:00,0.080508,0.004373,0,0.084881
31/10/2020,09:00:00,0.078303,0.004369,0,0.082672
31/10/2020,10:00:00,0.076158,0.004366,0,0.080524
31/10/2020,11:00:00,0.074071,0.004362,0,0.078433
31/10/2020,12:00:00,0.072042,0.004359,0,0.076401
31/10/2020,13:00:00,0.070068,0.004355,0,0.074423
31/10/2020,14:00:00,0.069525,0.004365,0,0.07389
31/10/2020,15:00:00,0.067621,0.004362,0,0.071983
31/10/2020,16:00:00,0.065768,0.004358,0.704154,0.070126
31/10/2020,17:00:00,0.063966,0.004354,0.425987,0.06832
31/10/2020,18:00:00,0.062214,0.004351,0.162594,0.066565
31/10/2020,19:00:00,0.06051,0.004347,0.007264,0.064857
31/10/2020,20:00:00,0.058852,0.004343,0,0.063195
31/10/2020,21:00:00,0.05724,0.00434,0,0.06158
31/10/2020,22:00:00,0.055672,0.004336,0,0.060008
31/10/2020,23:00:00,0.054146,0.004333,0,0.058479
01/11/2020,00:00:00,0.052663,0.004329,0,0.056992
01/11/2020,01:00:00,0.05122,0.004325,0,0.055545
01/11/2020,02:00:00,0.049817,0.004322,0,0.054139
01/11/2020,03:00:00,0.048452,0.004318,0,0.05277
01/11/2020,04:00:00,0.047125,0.004315,0.076123,0.05144
01/11/2020,05:00:00,0.045834,0.004311,0.003874,0.050145
01/11/2020,06:00:00,0.044578,0.004307,0,0.048885
01/11/2020,07:00:00,0.043357,0.004304,0,0.047661
01/11/2020,08:00:00,0.054222,0.004422,0,0.058644
01/11/2020,09:00:00,0.060066,0.004493,0,0.064559
01/11/2020,10:00:00,0.061178,0.004517,0,0.065695
01/11/2020,11:00:00,0.059545,0.004514,0.53288,0.064059
01/11/2020,12:00:00,0.057913,0.00451,0.188887,0.062423
01/11/2020,13:00:00,0.056327,0.004506,0.036784,0.060833
01/11/2020,14:00:00,0.054784,0.004503,0.001453,0.059287
01/11/2020,15:00:00,0.053283,0.004499,0,0.057782
01/11/2020,16:00:00,0.051823,0.004495,0,0.056318
01/11/2020,17:00:00,0.050404,0.004491,0.038058,0.054895
01/11/2020,18:00:00,0.049023,0.004488,0.144675,0.053511
01/11/2020,19:00:00,0.04768,0.004484,0.007264,0.052164
01/11/2020,20:00:00,0.047642,0.004493,0.057094,0.052135
01/11/2020,21:00:00,0.046337,0.004489,0.031456,0.050826
01/11/2020,22:00:00,0.045067,0.004486,0.210792,0.049553
01/11/2020,23:00:00,0.043833,0.004482,0.714816,0.048315
02/11/2020,00:00:00,0.042632,0.004478,0.50211,0.04711
02/11/2020,01:00:00,0.041464,0.004474,0.280656,0.045938
02/11/2020,02:00:00,0.040328,0.004471,0.184357,0.044799
02/11/2020,03:00:00,0.048517,0.004561,0.008717,0.053078
02/11/2020,04:00:00,0.050423,0.00459,0.237897,0.055013
02/11/2020,05:00:00,0.049569,0.004592,0.11678,0.054161
02/11/2020,06:00:00,0.048211,0.004588,0.005327,0.052799
02/11/2020,07:00:00,0.04689,0.004584,0,0.051474
02/11/2020,08:00:00,0.045605,0.00458,0,0.050185
02/11/2020,09:00:00,0.044881,0.004582,0,0.049463
02/11/2020,10:00:00,0.046071,0.004602,0,0.050673
02/11/2020,11:00:00,0.044808,0.004598,0,0.049406
02/11/2020,12:00:00,0.044428,0.004603,0.247404,0.049031
02/11/2020,13:00:00,0.043594,0.004603,3.23841,0.048197
02/11/2020,14:00:00,0.045986,0.004636,0.658996,0.050622
02/11/2020,15:00:00,0.057427,0.004761,0.02519,0.062188
02/11/2020,16:00:00,0.064803,0.004847,0,0.06965
02/11/2020,17:00:00,0.067971,0.004893,0,0.072864
02/11/2020,18:00:00,0.069293,0.004922,0,0.074215
02/11/2020,19:00:00,0.067395,0.004918,0,0.072313
02/11/2020,20:00:00,0.069727,0.004956,0,0.074683
02/11/2020,21:00:00,0.069761,0.004971,0,0.074732
02/11/2020,22:00:00,0.06785,0.004967,0,0.072817
02/11/2020,23:00:00,0.065991,0.004963,0,0.070954
03/11/2020,00:00:00,0.064183,0.004959,0,0.069142
03/11/2020,01:00:00,0.062425,0.004955,0,0.06738
03/11/2020,02:00:00,0.060715,0.004951,0,0.065666
03/11/2020,03:00:00,0.059051,0.004947,0,0.063998
03/11/2020,04:00:00,0.061785,0.004987,0,0.066772
03/11/2020,05:00:00,0.121694,0.005607,0,0.127301
03/11/2020,06:00:00,0.131079,0.005731,0,0.13681
03/11/2020,07:00:00,0.127716,0.005728,0,0.133444
03/11/2020,08:00:00,0.124217,0.005724,0,0.129941
03/11/2020,09:00:00,0.120814,0.005719,0,0.126533
03/11/2020,10:00:00,0.117504,0.005714,0,0.123218
03/11/2020,11:00:00,0.114285,0.005709,0,0.119994
03/11/2020,12:00:00,0.111154,0.005705,0,0.116859
03/11/2020,13:00:00,0.108109,0.0057,0,0.113809
03/11/2020,14:00:00,0.105147,0.005695,0,0.110842
03/11/2020,15:00:00,0.102267,0.00569,0,0.107957
03/11/2020,16:00:00,0.099465,0.005686,0,0.105151
03/11/2020,17:00:00,0.09674,0.005681,0,0.102421
03/11/2020,18:00:00,0.09409,0.005676,0,0.099766
03/11/2020,19:00:00,0.091512,0.005671,0,0.097183
03/11/2020,20:00:00,0.089005,0.005667,0,0.094672
03/11/2020,21:00:00,0.086567,0.005662,0,0.092229
03/11/2020,22:00:00,0.084195,0.005657,0,0.089852
03/11/2020,23:00:00,0.081889,0.005653,0,0.087542
04/11/2020,00:00:00,0.079645,0.005648,0,0.085293
04/11/2020,01:00:00,0.077464,0.005643,0,0.083107
04/11/2020,02:00:00,0.075341,0.005638,0,0.080979
04/11/2020,03:00:00,0.073277,0.005634,0,0.078911
04/11/2020,04:00:00,0.07127,0.005629,0,0.076899
04/11/2020,05:00:00,0.069317,0.005624,0,0.074941
04/11/2020,06:00:00,0.067418,0.00562,0,0.073038
04/11/2020,07:00:00,0.065571,0.005615,0,0.071186
04/11/2020,08:00:00,0.063775,0.00561,0,0.069385
04/11/2020,09:00:00,0.062028,0.005606,0,0.067634
04/11/2020,10:00:00,0.060329,0.005601,0,0.06593
04/11/2020,11:00:00,0.058676,0.005596,0,0.064272
04/11/2020,12:00:00,0.057068,0.005592,0,0.06266
04/11/2020,13:00:00,0.055505,0.005587,0,0.061092
04/11/2020,14:00:00,0.053984,0.005582,0,0.059566
04/11/2020,15:00:00,0.052506,0.005578,0,0.058084
04/11/2020,16:00:00,0.051067,0.005573,0,0.05664
04/11/2020,17:00:00,0.049668,0.005568,0,0.055236
04/11/2020,18:00:00,0.048307,0.005564,0,0.053871
04/11/2020,19:00:00,0.046984,0.005559,0,0.052543
04/11/2020,20:00:00,0.045697,0.005555,0,0.051252
04/11/2020,21:00:00,0.044445,0.00555,0,0.049995
04/11/2020,22:00:00,0.043227,0.005545,0,0.048772
04/11/2020,23:00:00,0.042043,0.005541,0,0.047584
05/11/2020,00:00:00,0.040891,0.005536,0,0.046427
05/11/2020,01:00:00,0.039771,0.005531,0,0.045302
05/11/2020,02:00:00,0.038682,0.005527,0,0.044209
05/11/2020,03:00:00,0.037622,0.005522,0,0.043144
05/11/2020,04:00:00,0.036591,0.005518,0,0.042109
05/11/2020,05:00:00,0.035589,0.005513,0,0.041102
05/11/2020,06:00:00,0.034614,0.005508,0,0.040122
05/11/2020,07:00:00,0.033666,0.005504,0,0.03917
05/11/2020,08:00:00,0.032743,0.005499,0,0.038242
05/11/2020,09:00:00,0.031846,0.005495,0,0.037341
05/11/2020,10:00:00,0.030974,0.00549,0,0.036464
05/11/2020,11:00:00,0.030125,0.005486,0,0.035611
05/11/2020,12:00:00,0.0293,0.005481,0,0.034781
05/11/2020,13:00:00,0.028497,0.005476,0,0.033973
05/11/2020,14:00:00,0.027717,0.005472,0,0.033189
05/11/2020,15:00:00,0.026957,0.005467,0,0.032424
05/11/2020,16:00:00,0.026219,0.005463,0,0.031682
05/11/2020,17:00:00,0.0255,0.005458,0,0.030958
05/11/2020,18:00:00,0.024802,0.005454,0,0.030256
05/11/2020,19:00:00,0.024122,0.005449,0,0.029571
05/11/2020,20:00:00,0.023462,0.005445,0,0.028907
05/11/2020,21:00:00,0.022819,0.00544,0,0.028259
05/11/2020,22:00:00,0.022194,0.005435,0,0.027629
05/11/2020,23:00:00,0.021586,0.005431,0,0.027017
06/11/2020,00:00:00,0.020994,0.005426,0,0.02642
06/11/2020,01:00:00,0.020419,0.005422,0,0.025841
06/11/2020,02:00:00,0.01986,0.005417,0,0.025277
06/11/2020,03:00:00,0.019316,0.005413,0,0.024729
06/11/2020,04:00:00,0.018787,0.005408,0,0.024195
06/11/2020,05:00:00,0.018272,0.005404,0,0.023676
06/11/2020,06:00:00,0.017771,0.005399,0,0.02317
06/11/2020,07:00:00,0.017284,0.005395,0,0.022679
06/11/2020,08:00:00,0.016811,0.00539,0,0.022201
06/11/2020,09:00:00,0.01635,0.005386,0,0.021736
06/11/2020,10:00:00,0.015902,0.005381,0,0.021283
06/11/2020,11:00:00,0.015467,0.005377,0,0.020844
06/11/2020,12:00:00,0.015043,0.005372,0,0.020415
06/11/2020,13:00:00,0.014631,0.005368,0,0.019999
06/11/2020,14:00:00,0.01423,0.005363,0,0.019593
06/11/2020,15:00:00,0.01384,0.005359,0,0.019199
06/11/2020,16:00:00,0.013461,0.005355,0,0.018816
06/11/2020,17:00:00,0.013092,0.00535,0,0.018442
06/11/2020,18:00:00,0.012734,0.005346,0,0.01808
06/11/2020,19:00:00,0.012385,0.005341,0,0.017726
06/11/2020,20:00:00,0.012046,0.005337,0,0.017383
06/11/2020,21:00:00,0.011716,0.005332,0,0.017048
06/11/2020,22:00:00,0.011395,0.005328,0,0.016723
06/11/2020,23:00:00,0.011082,0.005323,0,0.016405
07/11/2020,00:00:00,0.010779,0.005319,0,0.016098
07/11/2020,01:00:00,0.010484,0.005315,0,0.015799
07/11/2020,02:00:00,0.010196,0.00531,0,0.015506
07/11/2020,03:00:00,0.009917,0.005306,0,0.015223
07/11/2020,04:00:00,0.009645,0.005301,0,0.014946
07/11/2020,05:00:00,0.009381,0.005297,0,0.014678
07/11/2020,06:00:00,0.009124,0.005292,0,0.014416
07/11/2020,07:00:00,0.008874,0.005288,0,0.014162
07/11/2020,08:00:00,0.008631,0.005284,0,0.013915
07/11/2020,09:00:00,0.008395,0.005279,0,0.013674
07/11/2020,10:00:00,0.008165,0.005275,0,0.01344
07/11/2020,11:00:00,0.007941,0.00527,0,0.013211
07/11/2020,12:00:00,0.007723,0.005266,0,0.012989
07/11/2020,13:00:00,0.007512,0.005262,0,0.012774
07/11/2020,14:00:00,0.007306,0.005257,0,0.012563
07/11/2020,15:00:00,0.007106,0.005253,0,0.012359
07/11/2020,16:00:00,0.006911,0.005249,0,0.01216
07/11/2020,17:00:00,0.006722,0.005244,0,0.011966
07/11/2020,18:00:00,0.006538,0.00524,0,0.011778
07/11/2020,19:00:00,0.006359,0.005235,0,0.011594
07/11/2020,20:00:00,0.006184,0.005231,0,0.011415
07/11/2020,21:00:00,0.006015,0.005227,0,0.011242
07/11/2020,22:00:00,0.00585,0.005222,0,0.011072
07/11/2020,23:00:00,0.00569,0.005218,0,0.010908
08/11/2020,00:00:00,0.005534,0.005214,0,0.010748
08/11/2020,01:00:00,0.005382,0.005209,0,0.010591
08/11/2020,02:00:00,0.005235,0.005205,0,0.01044
08/11/2020,03:00:00,0.005092,0.005201,0,0.010293
08/11/2020,04:00:00,0.004952,0.005196,0,0.010148
08/11/2020,05:00:00,0.004816,0.005192,0,0.010008
08/11/2020,06:00:00,0.004684,0.005188,0,0.009872
